subgroup,model,metric,point,ci_low,ci_high,delong_p
NonHisp Asian,Decision-Tree,tpr_top5,0.4375,0.38930288461538465,0.5096153846153846,
NonHisp Asian,Decision-Tree,precision_top1,0.6222222222222222,0.5555555555555556,0.9111111111111111,
NonHisp Asian,Decision-Tree,precision_top5,0.40444444444444444,0.35988888888888887,0.4711111111111111,
NonHisp Black/Afr Am,FAIR-PLR,auc,0.8595125886691449,0.8433106160240652,0.8757415756716123,
NonHisp Black/Afr Am,FAIR-PLR,tpr_top1,0.10229276895943562,0.08465608465608465,0.11992945326278659,
NonHisp Black/Afr Am,FAIR-PLR,tpr_top5,0.36684303350970016,0.3315696649029982,0.3968253968253968,
NonHisp Black/Afr Am,FAIR-PLR,precision_top1,0.5321100917431193,0.44036697247706424,0.6238532110091743,
NonHisp Black/Afr Am,FAIR-PLR,precision_top5,0.38235294117647056,0.34558823529411764,0.41360294117647056,
NonHisp Black/Afr Am,Standard-LR,auc,0.8638364264719048,0.8473537741186322,0.8796482625820359,0.13212158914535088
NonHisp Black/Afr Am,Standard-LR,tpr_top1,0.1111111111111111,0.09347442680776014,0.12702821869488531,
NonHisp Black/Afr Am,Standard-LR,tpr_top5,0.36860670194003525,0.3333333333333333,0.3985890652557319,
NonHisp Black/Afr Am,Standard-LR,precision_top1,0.5779816513761468,0.48623853211009177,0.6607798165137613,
NonHisp Black/Afr Am,Standard-LR,precision_top5,0.38419117647058826,0.3474264705882353,0.41544117647058826,
NonHisp Black/Afr Am,Pooled-EN-no-weight,auc,0.8682202628949531,0.8520830583753195,0.8842546159994151,0.0006164275128757168
NonHisp Black/Afr Am,Pooled-EN-no-weight,tpr_top1,0.1146384479717813,0.09700176366843033,0.12874779541446207,
NonHisp Black/Afr Am,Pooled-EN-no-weight,tpr_top5,0.37037037037037035,0.3350970017636684,0.4021164021164021,
NonHisp Black/Afr Am,Pooled-EN-no-weight,precision_top1,0.5963302752293578,0.5045871559633027,0.6697247706422018,
NonHisp Black/Afr Am,Pooled-EN-no-weight,precision_top5,0.3860294117647059,0.3492647058823529,0.41911764705882354,
NonHisp Black/Afr Am,Decision-Tree,auc,0.8629822378406933,0.8464897854274736,0.8794586977543397,0.3871081264686278
NonHisp Black/Afr Am,Decision-Tree,tpr_top1,0.09171075837742504,0.07760141093474426,0.11816578483245149,
NonHisp Black/Afr Am,Decision-Tree,tpr_top5,0.37389770723104054,0.3421516754850088,0.4109347442680776,
NonHisp Black/Afr Am,Decision-Tree,precision_top1,0.47706422018348627,0.4036697247706422,0.6146788990825688,
NonHisp Black/Afr Am,Decision-Tree,precision_top5,0.3897058823529412,0.35661764705882354,0.42830882352941174,
NonHisp Native Am/AK Native,FAIR-PLR,auc,0.8354568733995378,0.7926525123352695,0.8800826384985321,
NonHisp Native Am/AK Native,FAIR-PLR,tpr_top1,0.07407407407407407,0.046296296296296294,0.1111111111111111,
NonHisp Native Am/AK Native,FAIR-PLR,tpr_top5,0.3611111111111111,0.2962962962962963,0.4351851851851852,
NonHisp Native Am/AK Native,FAIR-PLR,precision_top1,0.6153846153846154,0.38461538461538464,0.9230769230769231,
NonHisp Native Am/AK Native,FAIR-PLR,precision_top5,0.6,0.49230769230769234,0.7230769230769231,
